run,node_id,num_nodes,num_txn_workers,num_txns,cc_scheme,use_switch,switch_no_conflict,ycsb_opti_test,lm_on_switch,csv_file_cycles,csv_file_periodic,workload,ycsb_table_size,ycsb_write_prob,ycsb_hot_size,ycsb_hot_prob,ycsb_remote_prob,tpcc_num_warehouses,tpcc_num_districts,tpcc_home_w_id,new_order_remote_prob,payment_remote_prob,smallbank_table_size,smallbank_hot_prob,smallbank_remote_prob,smallbank_hot_size,micro_recirc_prob,local_read_lock_failed,local_write_lock_failed,local_lock_success,local_lock_waiting,remote_lock_failed,remote_lock_success,remote_lock_waiting,switch_aborts,tpcc_no_warehouse_read,tpcc_no_district_write,tpcc_no_customer_read,tpcc_no_warehouse_f_get,tpcc_no_district_f_get,tpcc_no_customer_f_get,tpcc_no_stock_acquired,tpcc_no_commits,tpcc_pay_warehouse_write,tpcc_pay_district_write,tpcc_pay_customer_write,tpcc_pay_warehouse_f_get,tpcc_pay_district_f_get,tpcc_pay_customer_f_get,tpcc_pay_commits,micro_recirc_recircs,ycsb_read_commits,ycsb_write_commits,smallbank_amalgamate_commits,smallbank_balance_commits,smallbank_deposit_checking_commits,smallbank_send_payment_commits,smallbank_write_check_commits,smallbank_transact_saving_commits,total_tps,total_cps,total_commits,total_aborts,total_txns,total_on_switch,avg_duration,hot_commit_ratio
1,7,8,20,500000,no_wait,false,true,false,false,../cycles2_6.csv,../periodic2_6.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63442891,0,0,16548155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299863,299863,10000000,0,10000000,0,33348464,74.77008459270671
1,0,8,20,500000,no_wait,true,true,false,false,../cycles2_7.csv,../periodic2_7.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15995123,0,0,3999494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757222,757222,10000000,0,10000000,7500461,13206159,74.9360741251662
1,1,8,20,500000,no_wait,true,true,false,false,../cycles2_7.csv,../periodic2_7.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,16003840,0,0,4001233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756868,756868,10000000,0,10000000,7499353,13212343,75.01489270690365
1,2,8,20,500000,no_wait,true,true,false,false,../cycles2_7.csv,../periodic2_7.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15998235,0,0,4002940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753689,753689,10000000,0,10000000,7499922,13268070,74.97673029275825
1,3,8,20,500000,no_wait,true,true,false,false,../cycles2_7.csv,../periodic2_7.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,16014531,0,0,4000837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753151,753151,10000000,0,10000000,7497578,13277533,74.99175768662192
1,4,8,20,500000,no_wait,true,true,false,false,../cycles2_7.csv,../periodic2_7.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15998929,0,0,4003095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752538,752538,10000000,0,10000000,7499923,13288355,74.95308992587807
1,5,8,20,500000,no_wait,true,true,false,false,../cycles2_7.csv,../periodic2_7.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15989009,0,0,4002342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744715,744715,10000000,0,10000000,7501929,13427955,74.99466216865412
1,6,8,20,500000,no_wait,true,true,false,false,../cycles2_7.csv,../periodic2_7.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,16005747,0,0,3998095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765896,765896,10000000,0,10000000,7499610,13056590,75.07962117085027
1,7,8,20,500000,no_wait,true,true,false,false,../cycles2_7.csv,../periodic2_7.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15996486,0,0,4000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762864,762864,10000000,0,10000000,7499974,13108492,74.95122607335286
1,0,8,20,500000,no_wait,false,true,false,false,../cycles2_8.csv,../periodic2_8.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,722952,1092359,54840508,0,446214,14302566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276711,212944,7695534,2304466,10000000,0,36138657,67.33317115161496
1,1,8,20,500000,no_wait,false,true,false,false,../cycles2_8.csv,../periodic2_8.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,723844,1091183,54835645,0,446963,14304415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277046,213233,7696655,2303345,10000000,0,36094996,67.67072396669529
1,2,8,20,500000,no_wait,false,true,false,false,../cycles2_8.csv,../periodic2_8.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,723355,1091271,54843514,0,447330,14306142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275932,212388,7697128,2302872,10000000,0,36240763,67.35497295827983
1,3,8,20,500000,no_wait,false,true,false,false,../cycles2_8.csv,../periodic2_8.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,725988,1092196,54832981,0,448641,14296389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275836,212200,7692985,2307015,10000000,0,36253382,67.2469118273463
1,4,8,20,500000,no_wait,false,true,false,false,../cycles2_8.csv,../periodic2_8.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,722659,1092836,54846615,0,447684,14301032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275652,212179,7697357,2302643,10000000,0,36277558,67.4910492456805
1,5,8,20,500000,no_wait,false,true,false,false,../cycles2_8.csv,../periodic2_8.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,724206,1093554,54839961,0,449264,14306768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273766,210702,7696435,2303565,10000000,0,36527507,67.83519342432697
1,6,8,20,500000,no_wait,false,true,false,false,../cycles2_8.csv,../periodic2_8.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,697595,1049563,55842902,0,533771,14181851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164081,131333,8004144,1995856,10000000,0,60945375,66.70711391728194
1,7,8,20,500000,no_wait,false,true,false,false,../cycles2_8.csv,../periodic2_8.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,723640,1090796,54841706,0,445628,14295958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277587,213638,7696270,2303730,10000000,0,36024700,67.4476963852704
1,0,8,20,500000,no_wait,true,true,false,false,../cycles2_9.csv,../periodic2_9.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,30,30,16004855,0,12,4001746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689761,689756,9999928,72,10000000,7499483,14497764,75.04385913786139
1,1,8,20,500000,no_wait,true,true,false,false,../cycles2_9.csv,../periodic2_9.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,25,21,16006722,0,6,4000718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689533,689529,9999949,51,10000000,7498511,14502560,74.92848551823094
1,2,8,20,500000,no_wait,true,true,false,false,../cycles2_9.csv,../periodic2_9.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,23,18,16006086,0,16,4001740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686890,686886,9999944,56,10000000,7498823,14558359,75.01427181921431
1,3,8,20,500000,no_wait,true,true,false,false,../cycles2_9.csv,../periodic2_9.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,25,28,15994780,0,14,3997311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686975,686971,9999936,64,10000000,7500633,14556560,75.01783953295383
1,4,8,20,500000,no_wait,true,true,false,false,../cycles2_9.csv,../periodic2_9.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,20,27,15996533,0,11,4002547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686306,686301,9999936,64,10000000,7500306,14570755,75.02205335047124
1,5,8,20,500000,no_wait,true,true,false,false,../cycles2_9.csv,../periodic2_9.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,25,27,15995093,0,8,4002841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680403,680398,9999931,69,10000000,7500989,14697171,74.9562557005125
1,6,8,20,500000,no_wait,true,true,false,false,../cycles2_9.csv,../periodic2_9.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,17,14,16007318,0,14,4001227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354282,354281,9999961,39,10000000,7498661,28226049,74.94577941116309
1,7,8,20,500000,no_wait,true,true,false,false,../cycles2_9.csv,../periodic2_9.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,19,23,15986583,0,15,4000984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693605,693601,9999947,53,10000000,7501444,14417418,75.06245818763229
1,0,8,20,500000,no_wait,false,true,false,false,../cycles2_10.csv,../periodic2_10.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1744671,3732749,30503882,0,1425629,7737447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551848,170568,3090847,6909153,10000000,0,18120904,18.82343964596368
1,1,8,20,500000,no_wait,false,true,false,false,../cycles2_10.csv,../periodic2_10.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1744358,3735565,30493854,0,1426025,7736127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552554,170641,3088218,6911782,10000000,0,18097748,18.89444379852472
1,2,8,20,500000,no_wait,false,true,false,false,../cycles2_10.csv,../periodic2_10.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1747805,3736778,30513496,0,1432273,7729095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549928,169960,3090584,6909416,10000000,0,18184180,18.89459987829982
1,3,8,20,500000,no_wait,false,true,false,false,../cycles2_10.csv,../periodic2_10.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1745880,3737853,30493034,0,1431510,7728762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550140,169953,3089278,6910722,10000000,0,18177162,18.951576269646587
1,4,8,20,500000,no_wait,false,true,false,false,../cycles2_10.csv,../periodic2_10.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1744584,3735520,30521885,0,1429175,7730322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549325,169927,3093395,6906605,10000000,0,18204159,19.035818302590567
1,5,8,20,500000,no_wait,false,true,false,false,../cycles2_10.csv,../periodic2_10.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1748396,3739117,30503678,0,1434651,7727750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545151,168602,3092766,6907234,10000000,0,18343519,18.943357230510884
1,6,8,20,500000,no_wait,false,true,false,false,../cycles2_10.csv,../periodic2_10.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1744732,3732196,30513806,0,1421367,7738846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556284,171920,3090518,6909482,10000000,0,17976420,19.11816891412349
1,7,8,20,500000,no_wait,false,true,false,false,../cycles2_10.csv,../periodic2_10.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,1742203,3726195,30573842,0,1424893,7735586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553418,171574,3100269,6899731,10000000,0,18069524,19.06921025852408
1,0,8,20,500000,no_wait,true,true,false,false,../cycles2_11.csv,../periodic2_11.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,111,205,16005481,0,91,3998684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755832,755801,9999595,405,10000000,7498835,13230448,74.95855293083298
1,1,8,20,500000,no_wait,true,true,false,false,../cycles2_11.csv,../periodic2_11.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,95,228,15991138,0,96,3999608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759859,759827,9999580,420,10000000,7501131,13160331,74.89284078761337
1,2,8,20,500000,no_wait,true,true,false,false,../cycles2_11.csv,../periodic2_11.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,111,223,15997317,0,97,3997109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752241,752208,9999568,432,10000000,7500428,13293610,74.92117696711978
1,3,8,20,500000,no_wait,true,true,false,false,../cycles2_11.csv,../periodic2_11.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,125,222,15985813,0,95,3996499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752876,752843,9999555,445,10000000,7502028,13282384,75.03259930848611
1,4,8,20,500000,no_wait,true,true,false,false,../cycles2_11.csv,../periodic2_11.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,117,235,15992364,0,74,3999774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751661,751627,9999549,451,10000000,7500502,13303861,74.97379623160792
1,5,8,20,500000,no_wait,true,true,false,false,../cycles2_11.csv,../periodic2_11.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,122,206,15998176,0,96,3997588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743155,743124,9999570,430,10000000,7500419,13456125,74.99420845032758
1,6,8,20,500000,no_wait,true,true,false,false,../cycles2_11.csv,../periodic2_11.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,108,250,16008581,0,92,4000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766590,766556,9999558,442,10000000,7498792,13044769,74.91979881354952
1,7,8,20,500000,no_wait,true,true,false,false,../cycles2_11.csv,../periodic2_11.csv,ycsb,10000000,50,50,75,20,0,0,0,0,0,0,0,0,0,0,93,249,16008441,0,96,3999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762279,762248,9999588,412,10000000,7498873,13118545,75.02144995320266
2,0,8,20,500000,no_wait,false,true,false,false,../cycles2_12.csv,../periodic2_12.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63445586,0,0,16548329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298679,298679,10000000,0,10000000,0,33480700,74.82797567244147
2,1,8,20,500000,no_wait,false,true,false,false,../cycles2_12.csv,../periodic2_12.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63451401,0,0,16553331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298867,298867,10000000,0,10000000,0,33459619,74.92526663027269
2,2,8,20,500000,no_wait,false,true,false,false,../cycles2_12.csv,../periodic2_12.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63448414,0,0,16553827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296787,296787,10000000,0,10000000,0,33694161,75.02163167148314
2,3,8,20,500000,no_wait,false,true,false,false,../cycles2_12.csv,../periodic2_12.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63446900,0,0,16548666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296811,296811,10000000,0,10000000,0,33691473,74.92496050087091
2,4,8,20,500000,no_wait,false,true,false,false,../cycles2_12.csv,../periodic2_12.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63447766,0,0,16554623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296663,296663,10000000,0,10000000,0,33708187,75.0931642964457
2,5,8,20,500000,no_wait,false,true,false,false,../cycles2_12.csv,../periodic2_12.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63451186,0,0,16554734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293007,293007,10000000,0,10000000,0,34128836,75.14572247626725
2,6,8,20,500000,no_wait,false,true,false,false,../cycles2_12.csv,../periodic2_12.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63450914,0,0,16553277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300870,300870,10000000,0,10000000,0,33236844,74.87025005565037
2,7,8,20,500000,no_wait,false,true,false,false,../cycles2_12.csv,../periodic2_12.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,63442891,0,0,16548155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299444,299444,10000000,0,10000000,0,33395176,75.0646651541602
2,0,8,20,500000,no_wait,true,true,false,false,../cycles2_13.csv,../periodic2_13.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15995123,0,0,3999494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759366,759366,10000000,0,10000000,7500461,13168866,74.88636839679947
2,1,8,20,500000,no_wait,true,true,false,false,../cycles2_13.csv,../periodic2_13.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,16003840,0,0,4001233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759516,759516,10000000,0,10000000,7499353,13166271,74.99541262759449
2,2,8,20,500000,no_wait,true,true,false,false,../cycles2_13.csv,../periodic2_13.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15998235,0,0,4002940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754852,754852,10000000,0,10000000,7499922,13247620,75.03662041716923
2,3,8,20,500000,no_wait,true,true,false,false,../cycles2_13.csv,../periodic2_13.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,16014531,0,0,4000837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754103,754103,10000000,0,10000000,7497578,13260787,74.95515819449324
2,4,8,20,500000,no_wait,true,true,false,false,../cycles2_13.csv,../periodic2_13.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15998929,0,0,4003095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754584,754584,10000000,0,10000000,7499923,13252330,75.064152333829
2,5,8,20,500000,no_wait,true,true,false,false,../cycles2_13.csv,../periodic2_13.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15989009,0,0,4002342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745485,745485,10000000,0,10000000,7501929,13414084,75.02178596823258
2,6,8,20,500000,no_wait,true,true,false,false,../cycles2_13.csv,../periodic2_13.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,16005747,0,0,3998095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769978,769978,10000000,0,10000000,7499610,12987369,75.06707198758166
2,7,8,20,500000,no_wait,true,true,false,false,../cycles2_13.csv,../periodic2_13.csv,ycsb,10000000,0,50,75,20,0,0,0,0,0,0,0,0,0,0,0,0,15996486,0,0,4000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765222,765222,10000000,0,10000000,7499974,13068094,74.89751369530364
2,0,8,20,500000,no_wait,false,true,false,false,../cycles2_14.csv,../periodic2_14.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,730975,1132973,54620799,0,490864,14174421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337713,258072,7641777,2358223,10000000,0,29610936,67.19221234466534
2,1,8,20,500000,no_wait,false,true,false,false,../cycles2_14.csv,../periodic2_14.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,734116,1134052,54603392,0,492477,14176863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338087,258229,7637963,2362037,10000000,0,29578174,67.30278806784948
2,2,8,20,500000,no_wait,false,true,false,false,../cycles2_14.csv,../periodic2_14.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,729178,1133857,54624438,0,493036,14178434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336477,257199,7643900,2356100,10000000,0,29719698,67.27175106001627
2,3,8,20,500000,no_wait,false,true,false,false,../cycles2_14.csv,../periodic2_14.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,733563,1135322,54607008,0,495369,14168439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336291,256900,7639236,2360764,10000000,0,29736135,67.04132389515975
2,4,8,20,500000,no_wait,false,true,false,false,../cycles2_14.csv,../periodic2_14.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,731178,1136890,54609428,0,493344,14175969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336407,256976,7638855,2361145,10000000,0,29725833,67.14657429032714
2,5,8,20,500000,no_wait,false,true,false,false,../cycles2_14.csv,../periodic2_14.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,732280,1133798,54636817,0,495322,14177463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331923,253813,7646754,2353246,10000000,0,30127417,67.25846538650288
2,6,8,20,500000,no_wait,false,true,false,false,../cycles2_14.csv,../periodic2_14.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,732485,1134436,54613528,0,489948,14179459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340432,260059,7639097,2360903,10000000,0,29374441,66.97915033704342
2,7,8,20,500000,no_wait,false,true,false,false,../cycles2_14.csv,../periodic2_14.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,733492,1133304,54603862,0,491233,14167574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339234,259138,7638926,2361074,10000000,0,29478168,67.1819161388848
2,0,8,20,500000,no_wait,true,true,false,false,../cycles2_15.csv,../periodic2_15.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,17,24,16004932,0,11,4001763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688286,688282,9999944,56,10000000,7499483,14528832,75.035191921398
2,1,8,20,500000,no_wait,true,true,false,false,../cycles2_15.csv,../periodic2_15.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,13,14,16006798,0,9,4000721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688777,688774,9999965,35,10000000,7498511,14518479,74.97001856462359
2,2,8,20,500000,no_wait,true,true,false,false,../cycles2_15.csv,../periodic2_15.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,16,15,16006123,0,10,4001747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350493,350492,9999967,33,10000000,7498823,28531225,74.91061999589405
2,3,8,20,500000,no_wait,true,true,false,false,../cycles2_15.csv,../periodic2_15.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,13,30,15994806,0,11,3997322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684662,684658,9999938,62,10000000,7500633,14605727,75.02770125651988
2,4,8,20,500000,no_wait,true,true,false,false,../cycles2_15.csv,../periodic2_15.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,19,26,15996556,0,14,4002546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684273,684270,9999948,52,10000000,7500306,14614030,74.99722628880784
2,5,8,20,500000,no_wait,true,true,false,false,../cycles2_15.csv,../periodic2_15.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,15,22,15995212,0,13,4002841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678103,678100,9999957,43,10000000,7500989,14747005,74.80507393677334
2,6,8,20,500000,no_wait,true,true,false,false,../cycles2_15.csv,../periodic2_15.csv,ycsb,10000000,5,50,75,20,0,0,0,0,0,0,0,0,0,0,18,30,16007255,0,10,4001247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696450,696446,9999944,56,10000000,7498661,14358519,75.06415876959547
